Days,Open,High,Low,Close,Volume
5061,	15.23,	15.23,	15.23,	15.23,	-
5060,	15.28,	15.28,	15.28,	15.28,	-
5059,	15.18,	15.18,	15.18,	15.18,	-
5058,	15.15,	15.15,	15.15,	15.15,	-
5057,	15.12,	15.12,	15.12,	15.12,	-
5056,	15.08,	15.08,	15.08,	15.08,	-
5055,	14.87,	14.87,	14.87,	14.87,	-
5054,	14.7,	14.7,	14.7,	14.7,	-
5053,	14.75,	14.75,	14.75,	14.75,	-
5052,	14.69,	14.69,	14.69,	14.69,	-
5051,	14.7,	14.7,	14.7,	14.7,	-
5050,	14.7,	14.7,	14.7,	14.7,	-
5049,	14.32,	14.32,	14.32,	14.32,	-
5048,	14.03,	14.03,	14.03,	14.03,	-
5047,	13.95,	13.95,	13.95,	13.95,	-
5046,	13.84,	13.84,	13.84,	13.84,	-
5045,	14.06,	14.06,	14.06,	14.06,	-
5044,	13.99,	13.99,	13.99,	13.99,	-
5043,	13.99,	13.99,	13.99,	13.99,	-
5042,	14.01,	14.01,	14.01,	14.01,	-
5041,	13.95,	13.95,	13.95,	13.95,	-
5040,	14.04,	14.04,	14.04,	14.04,	-
5039,	14.11,	14.11,	14.11,	14.11,	-
5038,	14.08,	14.08,	14.08,	14.08,	-
5037,	14.17,	14.17,	14.17,	14.17,	-
5036,	14.16,	14.16,	14.16,	14.16,	-
5035,	14.07,	14.07,	14.07,	14.07,	-
5034,	13.93,	13.93,	13.93,	13.93,	-
5033,	13.98,	13.98,	13.98,	13.98,	-
5032,	14.07,	14.07,	14.07,	14.07,	-
5031,	14,	14,	14,	14,	-
5030,	13.96,	13.96,	13.96,	13.96,	-
5029,	14.02,	14.02,	14.02,	14.02,	-
5028,	14.05,	14.05,	14.05,	14.05,	-
5027,	14.04,	14.04,	14.04,	14.04,	-
5026,	14.04,	14.04,	14.04,	14.04,	-
5025,	13.85,	13.85,	13.85,	13.85,	-
5024,	13.88,	13.88,	13.88,	13.88,	-
5023,	13.89,	13.89,	13.89,	13.89,	-
5022,	14.31,	14.31,	14.31,	14.31,	-
5021,	14.19,	14.19,	14.19,	14.19,	-
5020,	14.2,	14.2,	14.2,	14.2,	-
5019,	14,	14,	14,	14,	-
5018,	14.62,	14.62,	14.62,	14.62,	-
5017,	14.71,	14.71,	14.71,	14.71,	-
5016,	14.68,	14.68,	14.68,	14.68,	-
5015,	14.65,	14.65,	14.65,	14.65,	-
5014,	14.49,	14.49,	14.49,	14.49,	-
5013,	14.34,	14.34,	14.34,	14.34,	-
5012,	14.32,	14.32,	14.32,	14.32,	-
5011,	14.35,	14.35,	14.35,	14.35,	-
5010,	14.42,	14.42,	14.42,	14.42,	-
5009,	14.54,	14.54,	14.54,	14.54,	-
5008,	14.71,	14.71,	14.71,	14.71,	-
5007,	14.7,	14.7,	14.7,	14.7,	-
5006,	14.87,	14.87,	14.87,	14.87,	-
5005,	14.88,	14.88,	14.88,	14.88,	-
5004,	14.95,	14.95,	14.95,	14.95,	-
5003,	14.95,	14.95,	14.95,	14.95,	-
5002,	15.17,	15.17,	15.17,	15.17,	-
5001,	15.23,	15.23,	15.23,	15.23,	-
5000,	15.31,	15.31,	15.31,	15.31,	-
4999,	15.23,	15.23,	15.23,	15.23,	-
4998,	15.15,	15.15,	15.15,	15.15,	-
4997,	15.2,	15.2,	15.2,	15.2,	-
4996,	15.34,	15.34,	15.34,	15.34,	-
4995,	15.3,	15.3,	15.3,	15.3,	-
4994,	15.22,	15.22,	15.22,	15.22,	-
4993,	15.04,	15.04,	15.04,	15.04,	-
4992,	15.12,	15.12,	15.12,	15.12,	-
4991,	15.25,	15.25,	15.25,	15.25,	-
4990,	15.26,	15.26,	15.26,	15.26,	-
4989,	15.2,	15.2,	15.2,	15.2,	-
4988,	15.12,	15.12,	15.12,	15.12,	-
4987,	15.07,	15.07,	15.07,	15.07,	-
4986,	15.12,	15.12,	15.12,	15.12,	-
4985,	15.09,	15.09,	15.09,	15.09,	-
4984,	15.11,	15.11,	15.11,	15.11,	-
4983,	14.94,	14.94,	14.94,	14.94,	-
4982,	14.83,	14.83,	14.83,	14.83,	-
4981,	14.84,	14.84,	14.84,	14.84,	-
4980,	14.82,	14.82,	14.82,	14.82,	-
4979,	14.77,	14.77,	14.77,	14.77,	-
4978,	14.63,	14.63,	14.63,	14.63,	-
4977,	14.86,	14.86,	14.86,	14.86,	-
4976,	14.95,	14.95,	14.95,	14.95,	-
4975,	15.09,	15.09,	15.09,	15.09,	-
4974,	15.07,	15.07,	15.07,	15.07,	-
4973,	14.98,	14.98,	14.98,	14.98,	-
4972,	15.13,	15.13,	15.13,	15.13,	-
4971,	15.2,	15.2,	15.2,	15.2,	-
4970,	15.24,	15.24,	15.24,	15.24,	-
4969,	15.33,	15.33,	15.33,	15.33,	-
4968,	15.41,	15.41,	15.41,	15.41,	-
4967,	15.34,	15.34,	15.34,	15.34,	-
4966,	15.3,	15.3,	15.3,	15.3,	-
4965,	15.19,	15.19,	15.19,	15.19,	-
4964,	15.19,	15.19,	15.19,	15.19,	-
4963,	15.16,	15.16,	15.16,	15.16,	-
4962,	15.31,	15.31,	15.31,	15.31,	-
4961,	15.37,	15.37,	15.37,	15.37,	-
4960,	15.31,	15.31,	15.31,	15.31,	-
4959,	15.34,	15.34,	15.34,	15.34,	-
4958,	15.34,	15.34,	15.34,	15.34,	-
4957,	15.46,	15.46,	15.46,	15.46,	-
4956,	15.43,	15.43,	15.43,	15.43,	-
4955,	15.33,	15.33,	15.33,	15.33,	-
4954,	15.49,	15.49,	15.49,	15.49,	-
4953,	15.54,	15.54,	15.54,	15.54,	-
4952,	15.53,	15.53,	15.53,	15.53,	-
4951,	15.5,	15.5,	15.5,	15.5,	-
4950,	15.7,	15.7,	15.7,	15.7,	-
4949,	15.69,	15.69,	15.69,	15.69,	-
4948,	15.76,	15.76,	15.76,	15.76,	-
4947,	15.79,	15.79,	15.79,	15.79,	-
4946,	15.58,	15.58,	15.58,	15.58,	-
4945,	15.57,	15.57,	15.57,	15.57,	-
4944,	15.59,	15.59,	15.59,	15.59,	-
4943,	15.55,	15.55,	15.55,	15.55,	-
4942,	15.29,	15.29,	15.29,	15.29,	-
4941,	15.26,	15.26,	15.26,	15.26,	-
4940,	15.16,	15.16,	15.16,	15.16,	-
4939,	15.28,	15.28,	15.28,	15.28,	-
4938,	15.28,	15.28,	15.28,	15.28,	-
4937,	15.24,	15.24,	15.24,	15.24,	-
4936,	15.17,	15.17,	15.17,	15.17,	-
4935,	15.16,	15.16,	15.16,	15.16,	-
4934,	15.11,	15.11,	15.11,	15.11,	-
4933,	14.94,	14.94,	14.94,	14.94,	-
4932,	14.85,	14.85,	14.85,	14.85,	-
4931,	14.9,	14.9,	14.9,	14.9,	-
4930,	14.99,	14.99,	14.99,	14.99,	-
4929,	14.93,	14.93,	14.93,	14.93,	-
4928,	15.18,	15.18,	15.18,	15.18,	-
4927,	15.2,	15.2,	15.2,	15.2,	-
4926,	15.21,	15.21,	15.21,	15.21,	-
4925,	15.27,	15.27,	15.27,	15.27,	-
4924,	15.07,	15.07,	15.07,	15.07,	-
4923,	14.93,	14.93,	14.93,	14.93,	-
4922,	14.99,	14.99,	14.99,	14.99,	-
4921,	15.04,	15.04,	15.04,	15.04,	-
4920,	15.03,	15.03,	15.03,	15.03,	-
4919,	14.89,	14.89,	14.89,	14.89,	-
4918,	14.86,	14.86,	14.86,	14.86,	-
4917,	15.1,	15.1,	15.1,	15.1,	-
4916,	15.14,	15.14,	15.14,	15.14,	-
4915,	15.33,	15.33,	15.33,	15.33,	-
4914,	15.37,	15.37,	15.37,	15.37,	-
4913,	15.32,	15.32,	15.32,	15.32,	-
4912,	15.22,	15.22,	15.22,	15.22,	-
4911,	15.25,	15.25,	15.25,	15.25,	-
4910,	15.23,	15.23,	15.23,	15.23,	-
4909,	15.23,	15.23,	15.23,	15.23,	-
4908,	15.45,	15.45,	15.45,	15.45,	-
4907,	15.43,	15.43,	15.43,	15.43,	-
4906,	15.39,	15.39,	15.39,	15.39,	-
4905,	15.46,	15.46,	15.46,	15.46,	-
4904,	15.5,	15.5,	15.5,	15.5,	-
4903,	15.58,	15.58,	15.58,	15.58,	-
4902,	15.47,	15.47,	15.47,	15.47,	-
4901,	15.52,	15.52,	15.52,	15.52,	-
4900,	15.43,	15.43,	15.43,	15.43,	-
4899,	15.33,	15.33,	15.33,	15.33,	-
4898,	15.43,	15.43,	15.43,	15.43,	-
4897,	15.64,	15.64,	15.64,	15.64,	-
4896,	15.62,	15.62,	15.62,	15.62,	-
4895,	15.67,	15.67,	15.67,	15.67,	-
4894,	15.62,	15.62,	15.62,	15.62,	-
4893,	15.8,	15.8,	15.8,	15.8,	-
4892,	15.76,	15.76,	15.76,	15.76,	-
4891,	15.52,	15.52,	15.52,	15.52,	-
4890,	15.59,	15.59,	15.59,	15.59,	-
4889,	15.94,	15.94,	15.94,	15.94,	-
4888,	16.08,	16.08,	16.08,	16.08,	-
4887,	16.12,	16.12,	16.12,	16.12,	-
4886,	15.95,	15.95,	15.95,	15.95,	-
4885,	15.87,	15.87,	15.87,	15.87,	-
4884,	15.8,	15.8,	15.8,	15.8,	-
4883,	15.85,	15.85,	15.85,	15.85,	-
4882,	15.75,	15.75,	15.75,	15.75,	-
4881,	15.92,	15.92,	15.92,	15.92,	-
4880,	15.93,	15.93,	15.93,	15.93,	-
4879,	15.96,	15.96,	15.96,	15.96,	-
4878,	15.87,	15.87,	15.87,	15.87,	-
4877,	15.68,	15.68,	15.68,	15.68,	-
4876,	15.52,	15.52,	15.52,	15.52,	-
4875,	15.67,	15.67,	15.67,	15.67,	-
4874,	15.61,	15.61,	15.61,	15.61,	-
4873,	15.6,	15.6,	15.6,	15.6,	-
4872,	15.44,	15.44,	15.44,	15.44,	-
4871,	15.46,	15.46,	15.46,	15.46,	-
4870,	15.21,	15.21,	15.21,	15.21,	-
4869,	15.12,	15.12,	15.12,	15.12,	-
4868,	15.12,	15.12,	15.12,	15.12,	-
4867,	15.06,	15.06,	15.06,	15.06,	-
4866,	14.94,	14.94,	14.94,	14.94,	-
4865,	15.24,	15.24,	15.24,	15.24,	-
4864,	15.16,	15.16,	15.16,	15.16,	-
4863,	15.14,	15.14,	15.14,	15.14,	-
4862,	14.96,	14.96,	14.96,	14.96,	-
4861,	14.96,	14.96,	14.96,	14.96,	-
4860,	15.02,	15.02,	15.02,	15.02,	-
4859,	14.98,	14.98,	14.98,	14.98,	-
4858,	14.82,	14.82,	14.82,	14.82,	-
4857,	14.9,	14.9,	14.9,	14.9,	-
4856,	14.56,	14.56,	14.56,	14.56,	-
4855,	14.42,	14.42,	14.42,	14.42,	-
4854,	14.5,	14.5,	14.5,	14.5,	-
4853,	14.39,	14.39,	14.39,	14.39,	-
4852,	14.4,	14.4,	14.4,	14.4,	-
4851,	14.5,	14.5,	14.5,	14.5,	-
4850,	14.3,	14.3,	14.3,	14.3,	-
4849,	14.45,	14.45,	14.45,	14.45,	-
4848,	14.34,	14.34,	14.34,	14.34,	-
4847,	14.12,	14.12,	14.12,	14.12,	-
4846,	14.14,	14.14,	14.14,	14.14,	-
4845,	14,	14,	14,	14,	-
4844,	14.19,	14.19,	14.19,	14.19,	-
4843,	14.09,	14.09,	14.09,	14.09,	-
4842,	13.83,	13.83,	13.83,	13.83,	-
4841,	13.77,	13.77,	13.77,	13.77,	-
4840,	13.96,	13.96,	13.96,	13.96,	-
4839,	14.24,	14.24,	14.24,	14.24,	-
4838,	14.11,	14.11,	14.11,	14.11,	-
4837,	14.15,	14.15,	14.15,	14.15,	-
4836,	14.46,	14.46,	14.46,	14.46,	-
4835,	14.63,	14.63,	14.63,	14.63,	-
4834,	14.6,	14.6,	14.6,	14.6,	-
4833,	14.68,	14.68,	14.68,	14.68,	-
4832,	14.69,	14.69,	14.69,	14.69,	-
4831,	14.85,	14.85,	14.85,	14.85,	-
4830,	14.79,	14.79,	14.79,	14.79,	-
4829,	14.69,	14.69,	14.69,	14.69,	-
4828,	14.58,	14.58,	14.58,	14.58,	-
4827,	14.4,	14.4,	14.4,	14.4,	-
4826,	14.37,	14.37,	14.37,	14.37,	-
4825,	14.39,	14.39,	14.39,	14.39,	-
4824,	14.49,	14.49,	14.49,	14.49,	-
4823,	14.58,	14.58,	14.58,	14.58,	-
4822,	14.56,	14.56,	14.56,	14.56,	-
4821,	14.45,	14.45,	14.45,	14.45,	-
4820,	14.09,	14.09,	14.09,	14.09,	-
4819,	14.27,	14.27,	14.27,	14.27,	-
4818,	14.29,	14.29,	14.29,	14.29,	-
4817,	14.15,	14.15,	14.15,	14.15,	-
4816,	14.14,	14.14,	14.14,	14.14,	-
4815,	14.72,	14.72,	14.72,	14.72,	-
4814,	14.83,	14.83,	14.83,	14.83,	-
4813,	14.82,	14.82,	14.82,	14.82,	-
4812,	14.83,	14.83,	14.83,	14.83,	-
4811,	15.05,	15.05,	15.05,	15.05,	-
4810,	15.18,	15.18,	15.18,	15.18,	-
4809,	15.22,	15.22,	15.22,	15.22,	-
4808,	15.23,	15.23,	15.23,	15.23,	-
4807,	15.17,	15.17,	15.17,	15.17,	-
4806,	15.33,	15.33,	15.33,	15.33,	-
4805,	15.4,	15.4,	15.4,	15.4,	-
4804,	15.23,	15.23,	15.23,	15.23,	-
4803,	15.02,	15.02,	15.02,	15.02,	-
4802,	15.11,	15.11,	15.11,	15.11,	-
4801,	15.25,	15.25,	15.25,	15.25,	-
4800,	15.07,	15.07,	15.07,	15.07,	-
4799,	15.08,	15.08,	15.08,	15.08,	-
4798,	15.01,	15.01,	15.01,	15.01,	-
4797,	14.82,	14.82,	14.82,	14.82,	-
4796,	14.78,	14.78,	14.78,	14.78,	-
4795,	14.93,	14.93,	14.93,	14.93,	-
4794,	14.97,	14.97,	14.97,	14.97,	-
4793,	14.88,	14.88,	14.88,	14.88,	-
4792,	15.01,	15.01,	15.01,	15.01,	-
4791,	15.16,	15.16,	15.16,	15.16,	-
4790,	15.65,	15.65,	15.65,	15.65,	-
4789,	15.59,	15.59,	15.59,	15.59,	-
4788,	15.41,	15.41,	15.41,	15.41,	-
4787,	15.41,	15.41,	15.41,	15.41,	-
4786,	15.43,	15.43,	15.43,	15.43,	-
4785,	15.48,	15.48,	15.48,	15.48,	-
4784,	15.3,	15.3,	15.3,	15.3,	-
4783,	15.47,	15.47,	15.47,	15.47,	-
4782,	15.67,	15.67,	15.67,	15.67,	-
4781,	15.8,	15.8,	15.8,	15.8,	-
4780,	15.72,	15.72,	15.72,	15.72,	-
4779,	15.69,	15.69,	15.69,	15.69,	-
4778,	15.88,	15.88,	15.88,	15.88,	-
4777,	15.88,	15.88,	15.88,	15.88,	-
4776,	15.86,	15.86,	15.86,	15.86,	-
4775,	15.93,	15.93,	15.93,	15.93,	-
4774,	16.14,	16.14,	16.14,	16.14,	-
4773,	16.05,	16.05,	16.05,	16.05,	-
4772,	16.12,	16.12,	16.12,	16.12,	-
4771,	15.86,	15.86,	15.86,	15.86,	-
4770,	15.92,	15.92,	15.92,	15.92,	-
4769,	15.83,	15.83,	15.83,	15.83,	-
4768,	15.8,	15.8,	15.8,	15.8,	-
4767,	15.66,	15.66,	15.66,	15.66,	-
4766,	15.6,	15.6,	15.6,	15.6,	-
4765,	15.65,	15.65,	15.65,	15.65,	-
4764,	15.47,	15.47,	15.47,	15.47,	-
4763,	15.34,	15.34,	15.34,	15.34,	-
4762,	15.21,	15.21,	15.21,	15.21,	-
4761,	15.19,	15.19,	15.19,	15.19,	-
4760,	15.04,	15.04,	15.04,	15.04,	-
4759,	14.97,	14.97,	14.97,	14.97,	-
4758,	15.02,	15.02,	15.02,	15.02,	-
4757,	15.07,	15.07,	15.07,	15.07,	-
4756,	14.78,	14.78,	14.78,	14.78,	-
4755,	14.77,	14.77,	14.77,	14.77,	-
4754,	14.87,	14.87,	14.87,	14.87,	-
4753,	14.8,	14.8,	14.8,	14.8,	-
4752,	15.24,	15.24,	15.24,	15.24,	-
4751,	15.44,	15.44,	15.44,	15.44,	-
4750,	15.41,	15.41,	15.41,	15.41,	-
4749,	15.32,	15.32,	15.32,	15.32,	-
4748,	15.44,	15.44,	15.44,	15.44,	-
4747,	15.26,	15.26,	15.26,	15.26,	-
4746,	15.2,	15.2,	15.2,	15.2,	-
4745,	15.3,	15.3,	15.3,	15.3,	-
4744,	15.17,	15.17,	15.17,	15.17,	-
4743,	15.19,	15.19,	15.19,	15.19,	-
4742,	15.21,	15.21,	15.21,	15.21,	-
4741,	15.37,	15.37,	15.37,	15.37,	-
4740,	15.41,	15.41,	15.41,	15.41,	-
4739,	15.5,	15.5,	15.5,	15.5,	-
4738,	15.45,	15.45,	15.45,	15.45,	-
4737,	15.21,	15.21,	15.21,	15.21,	-
4736,	15.18,	15.18,	15.18,	15.18,	-
4735,	15.24,	15.24,	15.24,	15.24,	-
4734,	15.17,	15.17,	15.17,	15.17,	-
4733,	15.15,	15.15,	15.15,	15.15,	-
4732,	15.36,	15.36,	15.36,	15.36,	-
4731,	15.32,	15.32,	15.32,	15.32,	-
4730,	15.32,	15.32,	15.32,	15.32,	-
4729,	14.7,	14.7,	14.7,	14.7,	-
4728,	14.64,	14.64,	14.64,	14.64,	-
4727,	14.72,	14.72,	14.72,	14.72,	-
4726,	14.49,	14.49,	14.49,	14.49,	-
4725,	14.44,	14.44,	14.44,	14.44,	-
4724,	14.68,	14.68,	14.68,	14.68,	-
4723,	14.55,	14.55,	14.55,	14.55,	-
4722,	14.45,	14.45,	14.45,	14.45,	-
4721,	14.31,	14.31,	14.31,	14.31,	-
4720,	14.13,	14.13,	14.13,	14.13,	-
4719,	14.21,	14.21,	14.21,	14.21,	-
4718,	14.46,	14.46,	14.46,	14.46,	-
4717,	14.57,	14.57,	14.57,	14.57,	-
4716,	14.58,	14.58,	14.58,	14.58,	-
4715,	14.73,	14.73,	14.73,	14.73,	-
4714,	14.89,	14.89,	14.89,	14.89,	-
4713,	14.81,	14.81,	14.81,	14.81,	-
4712,	14.94,	14.94,	14.94,	14.94,	-
4711,	14.85,	14.85,	14.85,	14.85,	-
4710,	14.79,	14.79,	14.79,	14.79,	-
4709,	14.67,	14.67,	14.67,	14.67,	-
4708,	15.33,	15.33,	15.33,	15.33,	-
4707,	15.07,	15.07,	15.07,	15.07,	-
4706,	14.84,	14.84,	14.84,	14.84,	-
4705,	14.32,	14.32,	14.32,	14.32,	-
4704,	14.26,	14.26,	14.26,	14.26,	-
4703,	14.39,	14.39,	14.39,	14.39,	-
4702,	14.7,	14.7,	14.7,	14.7,	-
4701,	14.78,	14.78,	14.78,	14.78,	-
4700,	14.77,	14.77,	14.77,	14.77,	-
4699,	14.88,	14.88,	14.88,	14.88,	-
4698,	15,	15,	15,	15,	-
4697,	14.97,	14.97,	14.97,	14.97,	-
4696,	15.01,	15.01,	15.01,	15.01,	-
4695,	15.24,	15.24,	15.24,	15.24,	-
4694,	15.3,	15.3,	15.3,	15.3,	-
4693,	14.71,	14.71,	14.71,	14.71,	-
4692,	14.63,	14.63,	14.63,	14.63,	-
4691,	14.33,	14.33,	14.33,	14.33,	-
4690,	14.12,	14.12,	14.12,	14.12,	-
4689,	14.53,	14.53,	14.53,	14.53,	-
4688,	14.7,	14.7,	14.7,	14.7,	-
4687,	14.81,	14.81,	14.81,	14.81,	-
4686,	14.98,	14.98,	14.98,	14.98,	-
4685,	15,	15,	15,	15,	-
4684,	14.92,	14.92,	14.92,	14.92,	-
4683,	14.96,	14.96,	14.96,	14.96,	-
4682,	15.11,	15.11,	15.11,	15.11,	-
4681,	15.27,	15.27,	15.27,	15.27,	-
4680,	15.1,	15.1,	15.1,	15.1,	-
4679,	14.72,	14.72,	14.72,	14.72,	-
4678,	14.41,	14.41,	14.41,	14.41,	-
4677,	14.69,	14.69,	14.69,	14.69,	-
4676,	14.33,	14.33,	14.33,	14.33,	-
4675,	14.8,	14.8,	14.8,	14.8,	-
4674,	15.28,	15.28,	15.28,	15.28,	-
4673,	15.4,	15.4,	15.4,	15.4,	-
4672,	15.31,	15.31,	15.31,	15.31,	-
4671,	15.02,	15.02,	15.02,	15.02,	-
4670,	15.05,	15.05,	15.05,	15.05,	-
4669,	14.59,	14.59,	14.59,	14.59,	-
4668,	15.01,	15.01,	15.01,	15.01,	-
4667,	15.84,	15.84,	15.84,	15.84,	-
4666,	15.99,	15.99,	15.99,	15.99,	-
4665,	15.46,	15.46,	15.46,	15.46,	-
4664,	15,	15,	15,	15,	-
4663,	16.65,	16.65,	16.65,	16.65,	-
4662,	16.76,	16.76,	16.76,	16.76,	-
4661,	16.73,	16.73,	16.73,	16.73,	-
4660,	16.92,	16.92,	16.92,	16.92,	-
4659,	17.47,	17.47,	17.47,	17.47,	-
4658,	17.58,	17.58,	17.58,	17.58,	-
4657,	17.56,	17.56,	17.56,	17.56,	-
4656,	17.74,	17.74,	17.74,	17.74,	-
4655,	17.91,	17.91,	17.91,	17.91,	-
4654,	17.81,	17.81,	17.81,	17.81,	-
4653,	17.84,	17.84,	17.84,	17.84,	-
4652,	17.99,	17.99,	17.99,	17.99,	-
4651,	18.2,	18.2,	18.2,	18.2,	-
4650,	18.23,	18.23,	18.23,	18.23,	-
4649,	18.08,	18.08,	18.08,	18.08,	-
4648,	18.05,	18.05,	18.05,	18.05,	-
4647,	18.11,	18.11,	18.11,	18.11,	-
4646,	18.03,	18.03,	18.03,	18.03,	-
4645,	17.86,	17.86,	17.86,	17.86,	-
4644,	17.91,	17.91,	17.91,	17.91,	-
4643,	18.02,	18.02,	18.02,	18.02,	-
4642,	18.01,	18.01,	18.01,	18.01,	-
4641,	17.96,	17.96,	17.96,	17.96,	-
4640,	17.76,	17.76,	17.76,	17.76,	-
4639,	17.66,	17.66,	17.66,	17.66,	-
4638,	17.6,	17.6,	17.6,	17.6,	-
4637,	17.5,	17.5,	17.5,	17.5,	-
4636,	17.41,	17.41,	17.41,	17.41,	-
4635,	17.39,	17.39,	17.39,	17.39,	-
4634,	17.93,	17.93,	17.93,	17.93,	-
4633,	17.98,	17.98,	17.98,	17.98,	-
4632,	18.04,	18.04,	18.04,	18.04,	-
4631,	18.07,	18.07,	18.07,	18.07,	-
4630,	17.97,	17.97,	17.97,	17.97,	-
4629,	17.95,	17.95,	17.95,	17.95,	-
4628,	18.27,	18.27,	18.27,	18.27,	-
4627,	18.39,	18.39,	18.39,	18.39,	-
4626,	18.49,	18.49,	18.49,	18.49,	-
4625,	18.46,	18.46,	18.46,	18.46,	-
4624,	18.36,	18.36,	18.36,	18.36,	-
4623,	18.43,	18.43,	18.43,	18.43,	-
4622,	18.49,	18.49,	18.49,	18.49,	-
4621,	18.53,	18.53,	18.53,	18.53,	-
4620,	18.54,	18.54,	18.54,	18.54,	-
4619,	18.43,	18.43,	18.43,	18.43,	-
4618,	18.39,	18.39,	18.39,	18.39,	-
4617,	18.11,	18.11,	18.11,	18.11,	-
4616,	18.14,	18.14,	18.14,	18.14,	-
4615,	18.27,	18.27,	18.27,	18.27,	-
4614,	18.23,	18.23,	18.23,	18.23,	-
4613,	18.03,	18.03,	18.03,	18.03,	-
4612,	18.44,	18.44,	18.44,	18.44,	-
4611,	18.55,	18.55,	18.55,	18.55,	-
4610,	18.81,	18.81,	18.81,	18.81,	-
4609,	18.79,	18.79,	18.79,	18.79,	-
4608,	18.8,	18.8,	18.8,	18.8,	-
4607,	18.69,	18.69,	18.69,	18.69,	-
4606,	18.65,	18.65,	18.65,	18.65,	-
4605,	18.85,	18.85,	18.85,	18.85,	-
4604,	18.82,	18.82,	18.82,	18.82,	-
4603,	18.81,	18.81,	18.81,	18.81,	-
4602,	18.82,	18.82,	18.82,	18.82,	-
4601,	18.93,	18.93,	18.93,	18.93,	-
4600,	19.05,	19.05,	19.05,	19.05,	-
4599,	19.18,	19.18,	19.18,	19.18,	-
4598,	19.25,	19.25,	19.25,	19.25,	-
4597,	19.2,	19.2,	19.2,	19.2,	-
4596,	18.92,	18.92,	18.92,	18.92,	-
4595,	18.78,	18.78,	18.78,	18.78,	-
4594,	18.78,	18.78,	18.78,	18.78,	-
4593,	18.8,	18.8,	18.8,	18.8,	-
4592,	18.68,	18.68,	18.68,	18.68,	-
4591,	18.64,	18.64,	18.64,	18.64,	-
4590,	18.6,	18.6,	18.6,	18.6,	-
4589,	18.64,	18.64,	18.64,	18.64,	-
4588,	18.53,	18.53,	18.53,	18.53,	-
4587,	18.67,	18.67,	18.67,	18.67,	-
4586,	18.79,	18.79,	18.79,	18.79,	-
4585,	18.74,	18.74,	18.74,	18.74,	-
4584,	18.44,	18.44,	18.44,	18.44,	-
4583,	18.47,	18.47,	18.47,	18.47,	-
4582,	18.51,	18.51,	18.51,	18.51,	-
4581,	18.26,	18.26,	18.26,	18.26,	-
4580,	18.46,	18.46,	18.46,	18.46,	-
4579,	18.62,	18.62,	18.62,	18.62,	-
4578,	18.71,	18.71,	18.71,	18.71,	-
4577,	18.76,	18.76,	18.76,	18.76,	-
4576,	18.72,	18.72,	18.72,	18.72,	-
4575,	18.58,	18.58,	18.58,	18.58,	-
4574,	18.54,	18.54,	18.54,	18.54,	-
4573,	18.65,	18.65,	18.65,	18.65,	-
4572,	18.84,	18.84,	18.84,	18.84,	-
4571,	18.88,	18.88,	18.88,	18.88,	-
4570,	18.9,	18.9,	18.9,	18.9,	-
4569,	18.84,	18.84,	18.84,	18.84,	-
4568,	18.87,	18.87,	18.87,	18.87,	-
4567,	18.62,	18.62,	18.62,	18.62,	-
4566,	18.77,	18.77,	18.77,	18.77,	-
4565,	18.77,	18.77,	18.77,	18.77,	-
4564,	18.81,	18.81,	18.81,	18.81,	-
4563,	18.88,	18.88,	18.88,	18.88,	-
4562,	18.62,	18.62,	18.62,	18.62,	-
4561,	18.54,	18.54,	18.54,	18.54,	-
4560,	18.58,	18.58,	18.58,	18.58,	-
4559,	18.38,	18.38,	18.38,	18.38,	-
4558,	18.07,	18.07,	18.07,	18.07,	-
4557,	18.06,	18.06,	18.06,	18.06,	-
4556,	18.04,	18.04,	18.04,	18.04,	-
4555,	17.93,	17.93,	17.93,	17.93,	-
4554,	17.95,	17.95,	17.95,	17.95,	-
4553,	18.06,	18.06,	18.06,	18.06,	-
4552,	18.07,	18.07,	18.07,	18.07,	-
4551,	17.7,	17.7,	17.7,	17.7,	-
4550,	17.7,	17.7,	17.7,	17.7,	-
4549,	17.58,	17.58,	17.58,	17.58,	-
4548,	17.45,	17.45,	17.45,	17.45,	-
4547,	17.57,	17.57,	17.57,	17.57,	-
4546,	17.28,	17.28,	17.28,	17.28,	-
4545,	17.09,	17.09,	17.09,	17.09,	-
4544,	17.15,	17.15,	17.15,	17.15,	-
4543,	17.42,	17.42,	17.42,	17.42,	-
4542,	17.38,	17.38,	17.38,	17.38,	-
4541,	17.49,	17.49,	17.49,	17.49,	-
4540,	17.34,	17.34,	17.34,	17.34,	-
4539,	17.19,	17.19,	17.19,	17.19,	-
4538,	17.27,	17.27,	17.27,	17.27,	-
4537,	17.09,	17.09,	17.09,	17.09,	-
4536,	17.21,	17.21,	17.21,	17.21,	-
4535,	17.28,	17.28,	17.28,	17.28,	-
4534,	17.15,	17.15,	17.15,	17.15,	-
4533,	16.81,	16.81,	16.81,	16.81,	-
4532,	16.91,	16.91,	16.91,	16.91,	-
4531,	17.72,	17.72,	17.72,	17.72,	-
4530,	17.37,	17.37,	17.37,	17.37,	-
4529,	17.7,	17.7,	17.7,	17.7,	-
4528,	18.38,	18.38,	18.38,	18.38,	-
4527,	18.44,	18.44,	18.44,	18.44,	-
4526,	18.09,	18.09,	18.09,	18.09,	-
4525,	17.98,	17.98,	17.98,	17.98,	-
4524,	18.24,	18.24,	18.24,	18.24,	-
4523,	18.55,	18.55,	18.55,	18.55,	-
